rented,email,availability,a,city,community,latitude,longitude,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Bowness,51.0916264,-114.1968258,Apartment,,1,,1,2,0,525,,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Beltline,51.040089,-114.0733298,Apartment,,1,,1,2,2,650,,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Crescent Heights,51.0568837,-114.0563416,Apartment,,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Cambrian Heights,51.0844195,-114.0880892,Apartment,,1,672,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Kingsland,50.984754817909,-114.078622,Apartment,,1,,1,0,0,0,,2,1.5,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Mission,51.035494268744,-114.068883411765,Apartment,,studio,400,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Bankview,51.03335,-114.10007,Apartment,,1,600,1,0,0,900,,2,0,0,0,0,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Highland Park,51.0945278,-114.053097,Apartment,,studio,,1,0,0,0,,1,0,1,1,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Beltline,51.0397665,-114.0657125,Apartment,,studio,,1,2,2,450,,1,0,1,1,1,0,1
Not-Rented,False,No Vacancy,3001-00-00,Calgary,Sunnyside,51.058281,-114.078348,Apartment,,1,,1,2,0,0,,2,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0372584,-114.0904398,Apartment,,studio,400,1,2,0,580,,1,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Bowness,51.090669,-114.194995,Apartment,,1,,1,2,0,483,,2,0,1,1,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Sunnyside,51.0554614,-114.0849444,Apartment,,1,,1,0,0,0,0,0,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.047691,-114.081481,Apartment,1071,1,492,1,2,2,586,1186,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Quarry Park,50.9594495,-114.0183362,Apartment,1419,1,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0472973,-114.0828068,Apartment,1230,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0408325,-114.0752992,Apartment,1050,1,484,1,2,2,683,1345,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Forest Heights,51.0446273,-113.9703201,Apartment,1199,1,524,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Pineridge,51.0730322,-113.9575321,Apartment,1035,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bayview,50.971823,-114.108811,Apartment,1340,1,790,1,2,2,0,1441,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,University Heights,51.0702357,-114.1252561,Apartment,1149,1,650,1,2,2,825,1479,2,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Lower Mount Royal,51.038478,-114.08591,Apartment,1214,1,800,1,2,2,850,1309,2,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Willow Park,50.9619167,-114.0600523,Apartment,1159,1,506,1,2,2,818,1359,2,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Rutland Park,51.0201453,-114.1439234,Apartment,1143,1,588,1,2,2,704,1329,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Beltline,51.0394624,-114.0705531,Apartment,1286,studio,455,1,2,2,734,1419,2,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Downtown,51.048506,-114.076532,Apartment,1070,studio,550,1,2,0,700,1349,1,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Rundle,51.0773687,-113.9781017,Apartment,1499,2,820,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 30,2022-04-30,Calgary,Brentwood,51.084466,-114.12868,Apartment,1140,1,527,1,2,2,638,1338,0,0,1,0,1,0,0
Not-Rented,True,Apr 30,2022-04-30,Calgary,Connaught,51.0468335,-114.0834665,Apartment,1124,studio,600,1,2,2,650,1255,1,0,1,0,1,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,Sunalta,51.0423222,-114.0915126,Apartment,1138,1,496,1,2,2,796,1254,2,0,1,0,1,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,Glamorgan,51.0160163,-114.1621168,Apartment,1189,1,667,1,2,2,887,1375,2,0,1,0,1,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,Brentwood,51.0841687,-114.1287177,Apartment,1359,1,527,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0297566,-114.0660819,Apartment,1110,1,574,1,0,0,0,1350,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0428701,-114.08545,Apartment,1365,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.9856029,-114.0738673,Apartment,1150,2,,1,2,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Manchester,51.0033599,-114.0689557,Apartment,1095,2,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Legacy,50.8607753,-114.0233735,Apartment,1250,1,533,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Red Carpet,51.038967,-113.931151,Apartment,1330,2,800,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Penbrooke Meadows,51.0530248,-113.9540803,Apartment,1025,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.08648,-114.18464,Apartment,1200,2,,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0340761,-114.0990151,Apartment,1100,2,700+,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Varsity,51.0924969,-114.142522,Apartment,1165,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Brentwood,51.104918,-114.141668,Apartment,1388,2,1000,1,2,2,1145,1478,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,University Heights,51.0717464,-114.1271966,Apartment,1279,1,675,1,2,2,0,1409,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0454058,-114.0827183,Apartment,1045,1,,1,0,0,0,1495,3,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.894226994473,-113.91024964816,Apartment,1248,1,638,1,2,2,0,0,0,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,East Village,51.0454353,-114.0503492,Apartment,1050,2,,1,2,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Braeside,50.962467,-114.1097039,Apartment,1099,2,824,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.04313,-114.0640803,Apartment,1245,1,644,1,2,2,834,1475,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Pineridge,51.0780821,-113.9544194,Apartment,1239,1,625,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.038793,-114.077172,Apartment,1295,1,449,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0292343,-114.0649091,Apartment,1104,studio,517,1,2,2,695,1359,1,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mayland Heights,51.059599,-114.015407,Apartment,1400,2,918,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0357929,-114.0758108,Apartment,1250,2,900,1,0,0,0,0,0,0,1,0,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.041582,-114.077916,Apartment,1025,1,437 sq ft,1,2,0,804 sq ft,1350,2,1.5,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.9720354,-114.0825932,Apartment,1101,1,678,None,2,2,909,1351,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Carrington,51.184118227946,-114.07281422356,Apartment,1198,1,641,1,2,2,814,1478,2,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Crescent Heights,51.0545482,-114.0560527,Apartment,1025,2,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kelvin Grove,50.993135,-114.0842939,Apartment,1305,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0479146,-114.086713,Apartment,1350,2,858,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0408474,-114.067481,Apartment,1250,1,900,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0408834,-114.067514,Apartment,1450,2,1100,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Montgomery,51.073699,-114.1633141,Apartment,1001,1,650,None,2,2,800,1201,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Renfrew,51.0595404,-114.0510065,Apartment,1150,1,578,1,2,2,787,1325,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Hillhurst,51.0506619,-114.0935426,Apartment,1075,1,440,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Yorkville,50.871017001853,-114.07232036508,Apartment,1205,1+den,,1,2,2,0,1417,2+den,2,0,0,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0399846,-114.0693749,Apartment,1049,1,518,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Dover,51.0278599,-113.968347,Apartment,1175,2,800,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0390969,-114.0731192,Apartment,1050,1,450,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0398317,-114.0988503,Apartment,1050,1,500,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.037039,-114.086613,Apartment,1100,1,550,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0565375,-114.0492047,Apartment,1049,1,532,1,2,2,811,1275,2,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.030137,-114.101078,Apartment,1165,1,631,1,2,2,824,1400,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0369918,-114.0752319,Apartment,1050,1,450,1,2,2,680,1350,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0325951,-114.0980284,Apartment,1325,2,782,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Triwood,51.0875663,-114.1101186,Apartment,1075,1,608,1,2,2,741,1300,2,0,1,0,1,0,0
Not-Rented,False,Immediate,2000-01-01,Calgary,Crescent Heights,51.053410247232,-114.053295031738,Apartment,1040,1,700,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.977276,-114.076662,Apartment,1150,1,455,1,2,2,949,1500,3,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Cedarbrae,50.9536955,-114.1201631,Apartment,1075,1,670,1,2,2,708,1150,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0348835,-114.0802295,Apartment,1150,1,550,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0401374,-114.0897926,Apartment,1099,1,0,1,2,2,528,1325,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Rosedale,51.067623,-114.086446,Apartment,1075,1,,1,2,2,0,1275,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.037026,-114.0881389,Apartment,1050,1,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Falconridge,51.108143,-113.936489,Apartment,1099,1,500,1,2,2,800,1199,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Altadore,51.0198076,-114.1001265,Apartment,1099,1,542,1,2,2,788,1299,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0307731,-114.0991578,Apartment,1099,1,614,1,2,2,777,1350,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0324264,-114.0962183,Apartment,1075,1,564,1,2,2,968,1375,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,South Calgary,51.0302907,-114.0989466,Apartment,1325,2,837,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0433457,-114.1052338,Apartment,1020,1,489,1,2,2,989,1350,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0322456,-114.100702,Apartment,1075,1,500,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Huntington Hills,51.1147884,-114.0682795,Apartment,1099,1,633,1,2,2,804,1275,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.0586267,-114.0849139,Apartment,1325,1,700,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0542397,-114.0509469,Apartment,1299,2,666,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,False,Immediate,2000-01-01,Calgary,Eau Claire,51.052468,-114.0667876,Apartment,1400,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kincora,51.166569918633,-114.14286769154,Apartment,1207,2,,1,2,2,0,1423,2+den,2,0,0,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0414679,-114.0896591,Apartment,1099,1,562,1,2,2,700,1425,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0389372,-114.0985889,Apartment,1150,1,550,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Dover Glen,51.021581,-113.9996748,Apartment,1030,1,479,1,2,2,785,1325,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0356789,-114.0970703,Apartment,1075,1,558,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Cityscape,51.145482628083,-113.96710779633,Apartment,1205,1,,1,2,2,0,0,0,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Willow Park,50.962396,-114.058199,Apartment,1099,2,750,1,0,0,870,1149,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0373858,-114.0694681,Apartment,1025,1,,1,2,2,0,1350,3,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,South Calgary,51.0237308,-114.1148425,Apartment,1099,1,550,1,2,2,0,1125,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Capitol Hill,51.067638,-114.093356,Apartment,1050,1,438,1,2,2,700,1325,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0403727,-114.065099,Apartment,1125,1,575,1,2,2,711,1375,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0533337,-114.0543425,Apartment,1050,1,509,1,2,2,764,1249,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.037644,-114.0703651,Apartment,1049,1,570,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridgeland,51.0514104,-114.0402102,Apartment,1290,studio,,1,2,2,0,0,0,0,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.049105,-114.0805519,Apartment,1215,2,,1,0,0,838,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Rosscarrock,51.0436382,-114.1415541,Apartment,1100,1,600,1,2,2,750,1325,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.0930771,-114.1986974,Apartment,1200,2,950,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Scarboro,51.0375374,-114.1020294,Apartment,1025,1,519,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Crescent Heights,51.0640666,-114.0573792,Apartment,1250,2,820,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Tuxedo Park,51.0694493,-114.0614128,Apartment,1250,1+den,824,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Connaught,51.0463834,-114.0874283,Apartment,1000,studio,400,1,2,2,850,1450,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0358117,-114.1020999,Apartment,1025,1,524,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0425868,-114.0960443,Apartment,1099,1,513,1,2,2,812,1400,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,South Calgary,51.0302325,-114.101516,Apartment,1075,1,473,1,2,2,736,1150,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0362699,-114.082297,Apartment,1025,studio,,1,2,2,487,1050,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Seton,50.875064259647,-113.95097853121,Apartment,1200,1,429,1,2,2,611,1450,1+den,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Seton,50.8703069,-113.9585035,Apartment,1150,studio,463,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sherwood,51.162123,-114.158091,Apartment,1350,1,628,1,0,0,743,1425,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.993504,-114.076081,Apartment,1417,1,740,1,2,2,0,1437,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0481102,-114.0818534,Apartment,1065,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.034549,-114.0951214,Apartment,1026,studio,485,1,2,2,665,1301,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.97578,-114.07426,Apartment,1350,1,764,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Cliff Bungalow,51.0349101,-114.0774354,Apartment,1200,1,625,1,2,2,840,1375,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Windsor Park,51.002155,-114.07774,Apartment,1195,2,,1,0,0,850,1250,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.993012,-114.075736,Apartment,1180,1,750,1,2,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.035984,-114.085384,Apartment,1325,2,875,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0414986,-114.0907323,Apartment,1151,1,670,None,2,2,870,1326,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Legacy,50.861310024058,-114.02342028256,Apartment,1195,1,,1,2,2,0,1308,2,2,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.07534,-114.1183259,Apartment,1404,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0412522,-114.0856247,Apartment,1075,1,850,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0385892,-114.088211,Apartment,1350,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lynnwood,50.9958818,-114.0219993,Apartment,1185,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Quarry Park,50.9585987,-114.0104872,Apartment,1399,1,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0398048,-114.0802735,Apartment,1325,1,,1,2,0,0,1375,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Parkhill-Stanley Park,51.0198885,-114.063747,Apartment,1350,1,574,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Dover,51.0161877,-113.9985626,Apartment,1295,2,177.13,2,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0368878,-114.0708571,Apartment,1127,studio,460,1,2,2,650,1279,1,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Spruce Cliff,51.05055,-114.13387,Apartment,1350,2,800,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0301756,-114.0653515,Apartment,1176,1,575,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0474854,-114.0877257,Apartment,1286,1,543,1,2,2,616,1458,0,0,1,0,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.037179,-114.079018,Apartment,1100,1,800,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Ogden,50.989687054142,-114.001363169312,Apartment,1450,2,955,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Greenview,51.1020364,-114.0537402,Apartment,1299,1,,1,2,2,952,1466,2,2,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Rosscarrock,51.0393619,-114.1423004,Apartment,1100,2,750,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0410099,-114.0886145,Apartment,1130,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.16459838843,-113.9548308381,Apartment,1261,2,,1,2,2,0,1441,0,2,0,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.037179,-114.079018,Apartment,1300,2,1000,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.035862,-114.082375,Apartment,1095,1,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0389713,-114.0710211,Apartment,1080,1,,1,0,0,0,1295,2,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Manchester,51.003851858431,-114.068871734393,Apartment,1073,studio,,1,2,2,552,1395,1,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Stanley Park,51.0095674,-114.0685416,Apartment,1200,2,1000,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.0358663,-114.0737512,Apartment,1004,2,ONE MONTH FREE ON A ONE YEAR LEASE  RENT IS $1004/MONTH WITH INCENTIVE SPREAD OVER ONE YEAR,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,East Village,51.0458488,-114.0498504,Apartment,1400,studio,475,1,2,2,562,1500,1,0,1,0,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0417193,-114.0805453,Apartment,1040,1,varies,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bankview,51.0371042,-114.0951021,Apartment,1100,studio,310,1,2,2,780,1500,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mission,51.031688,-114.0695161,Apartment,1250,1,568,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Erlton,51.0305083,-114.0650367,Apartment,1150,1,710,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Cliff Bungalow,51.0376176,-114.0727493,Apartment,1200,1,700,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.041837187973,-114.07202629444,Apartment,1175,studio,363,1,2,2,530,1475,1,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Springbank Hill,51.0263635,-114.2093598,Apartment,1300,1,600,1,0,0,700,1400,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Skyview,51.1566614,-113.9568647,Apartment,1200,1,510,1,2,2,760,1425,0,0,1,0,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Windsor Park,51.0026511,-114.074333,Apartment,1045,1,615,1,2,2,830,1285,2,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Applewood,51.0385945,-113.9333122,Apartment,1275,1,,1,0,0,0,1325,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Connaught,51.0418433,-114.0768948,Apartment,1126,studio,700,None,2,2,750,1301,1,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Rosscarrock,51.039325,-114.141587,Apartment,1325,2,900,1,2,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Chinook Park,50.9803906,-114.0524379,Apartment,1250,3,465 SF,1,2,0,0,0,0,0,1,0,1,0,0
